id,address,power,heart_rate,step,temperature,systolic_pressure,diastolic_pressure,accx,accy,accz,gyroscopex,gyroscopey,gyroscopez,stay,sos,elock_open_illegal_warn,timestamp,bs_address,sample_time,sample_batch
4525,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8386,-18167,-2488,-55,575,609,0,NULL,NULL,1666596632744,01370022,"2022-10-24,15:31:16",30
4526,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8851,-18636,1023,-337,2041,1651,0,NULL,NULL,1666596632872,01370022,"2022-10-24,15:31:16",30
4527,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7712,-17987,232,-1031,1672,2096,0,NULL,NULL,1666596632991,01370022,"2022-10-24,15:31:16",30
4528,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6863,-12757,329,-722,546,2550,0,NULL,NULL,1666596633111,01370022,"2022-10-24,15:31:16",30
4529,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-3785,-8285,-1727,-207,827,1566,0,NULL,NULL,1666596633229,01370022,"2022-10-24,15:31:17",30
4530,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6042,-14936,-3027,676,-455,-1608,0,NULL,NULL,1666596633340,01370022,"2022-10-24,15:31:17",30
4531,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-12651,-19376,-1834,564,-1919,-3229,0,NULL,NULL,1666596633468,01370022,"2022-10-24,15:31:17",30
4532,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8342,-14700,-845,430,-252,-1527,0,NULL,NULL,1666596633584,01370022,"2022-10-24,15:31:17",30
4533,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5337,-13241,392,43,-447,-350,0,NULL,NULL,1666596633698,01370022,"2022-10-24,15:31:17",30
4534,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6145,-14479,-1920,391,-902,-509,0,NULL,NULL,1666596633818,01370022,"2022-10-24,15:31:17",30
4535,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5764,-15829,-2552,245,-821,-286,0,NULL,NULL,1666596633945,01370022,"2022-10-24,15:31:17",30
4536,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9665,-16165,-2455,113,-112,207,0,NULL,NULL,1666596634079,01370022,"2022-10-24,15:31:17",30
4537,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-11208,-17201,-437,-55,2197,979,0,NULL,NULL,1666596634223,01370022,"2022-10-24,15:31:18",30
4538,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-12714,-17167,2011,-1276,-661,1988,0,NULL,NULL,1666596634360,01370022,"2022-10-24,15:31:18",30
4539,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6620,-13195,-2403,-865,187,2498,0,NULL,NULL,1666596634471,01370022,"2022-10-24,15:31:18",30
4540,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4610,-6811,-3709,-182,614,982,0,NULL,NULL,1666596634590,01370022,"2022-10-24,15:31:18",30
4541,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7691,-11720,-3102,179,81,-308,0,NULL,NULL,1666596634706,01370022,"2022-10-24,15:31:18",30
4542,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9411,-18241,-2807,1047,-140,-2845,0,NULL,NULL,1666596634835,01370022,"2022-10-24,15:31:18",30
4543,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7799,-15913,-1135,608,-1359,-1547,0,NULL,NULL,1666596634975,01370022,"2022-10-24,15:31:18",30
4544,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5290,-13612,-343,534,-398,-722,0,NULL,NULL,1666596635091,01370022,"2022-10-24,15:31:18",30
4545,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6638,-15756,-2009,823,-1077,-441,0,NULL,NULL,1666596635208,01370022,"2022-10-24,15:31:19",30
4546,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6714,-15817,-3038,408,-1284,-235,0,NULL,NULL,1666596635340,01370022,"2022-10-24,15:31:19",30
4547,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8503,-16278,-2646,35,-183,305,0,NULL,NULL,1666596635460,01370022,"2022-10-24,15:31:19",30
4548,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8319,-17656,-916,-264,523,758,0,NULL,NULL,1666596635581,01370022,"2022-10-24,15:31:19",30
4549,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5344,-19418,1659,-806,2346,1411,0,NULL,NULL,1666596635722,01370022,"2022-10-24,15:31:19",30
4550,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-13904,-17804,1033,-865,516,2412,0,NULL,NULL,1666596635848,01370022,"2022-10-24,15:31:19",30
4551,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6946,-10592,-2832,-1011,1048,2235,0,NULL,NULL,1666596635981,01370022,"2022-10-24,15:31:19",30
4552,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4802,-9745,-3300,-22,522,423,0,NULL,NULL,1666596636105,01370022,"2022-10-24,15:31:19",30
4553,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4964,-13988,-3914,664,-62,-1124,0,NULL,NULL,1666596636220,01370022,"2022-10-24,15:31:20",30
4554,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8062,-19255,-5676,1322,-379,-3070,0,NULL,NULL,1666596636343,01370022,"2022-10-24,15:31:20",30
4555,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-10121,-15644,-1019,691,-565,-1364,0,NULL,NULL,1666596636487,01370022,"2022-10-24,15:31:20",30
4556,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4851,-15816,-3074,608,-50,-843,0,NULL,NULL,1666596636599,01370022,"2022-10-24,15:31:20",30
4557,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7492,-15623,-3331,156,-806,-595,0,NULL,NULL,1666596636741,01370022,"2022-10-24,15:31:20",30
4558,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6767,-16688,-2111,182,812,569,0,NULL,NULL,1666596636869,01370022,"2022-10-24,15:31:20",30
4559,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7612,-17855,1316,-330,1372,1366,0,NULL,NULL,1666596637007,01370022,"2022-10-24,15:31:20",30
4560,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8567,-16560,-7,-699,1664,1427,0,NULL,NULL,1666596637123,01370022,"2022-10-24,15:31:20",30
4561,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-12043,-15093,650,-702,466,1858,0,NULL,NULL,1666596637266,01370022,"2022-10-24,15:31:21",30
4562,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9937,-11346,-4558,-635,-249,1818,0,NULL,NULL,1666596637382,01370022,"2022-10-24,15:31:21",30
4563,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-3862,-12823,-2176,-276,275,229,0,NULL,NULL,1666596637496,01370022,"2022-10-24,15:31:21",30
4564,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5112,-19734,-1789,781,270,-2830,0,NULL,NULL,1666596637641,01370022,"2022-10-24,15:31:21",30
4565,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8681,-18957,-2013,1231,-573,-2911,0,NULL,NULL,1666596637774,01370022,"2022-10-24,15:31:21",30
4566,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8128,-15132,-4127,442,-1126,-380,0,NULL,NULL,1666596638028,01370022,"2022-10-24,15:31:21",30
4567,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5714,-15381,-2613,143,-746,133,0,NULL,NULL,1666596638157,01370022,"2022-10-24,15:31:22",30
4568,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5331,-16369,-2466,-230,514,796,0,NULL,NULL,1666596638297,01370022,"2022-10-24,15:31:22",30
4569,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8090,-20881,-197,-674,2702,1496,0,NULL,NULL,1666596638422,01370022,"2022-10-24,15:31:22",30
4570,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-10216,-16625,-1337,-2032,-462,1238,0,NULL,NULL,1666596638552,01370022,"2022-10-24,15:31:22",30
4571,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5034,-12306,-3860,-1647,-63,1595,0,NULL,NULL,1666596638667,01370022,"2022-10-24,15:31:22",30
4572,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5541,-8085,-3523,-1396,-843,-258,0,NULL,NULL,1666596638799,01370022,"2022-10-24,15:31:22",30
4573,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8315,-16750,-1777,-165,184,-1494,0,NULL,NULL,1666596638934,01370022,"2022-10-24,15:31:22",30
4574,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-10136,-20370,-1414,995,-421,-2693,0,NULL,NULL,1666596639065,01370022,"2022-10-24,15:31:22",30
4575,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8226,-14761,-851,639,-1141,-1162,0,NULL,NULL,1666596639202,01370022,"2022-10-24,15:31:23",30
4576,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6938,-13952,-2607,422,-1544,-840,0,NULL,NULL,1666596639341,01370022,"2022-10-24,15:31:23",30
4577,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7618,-15417,-4193,193,-1703,-73,0,NULL,NULL,1666596639464,01370022,"2022-10-24,15:31:23",30
4578,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6560,-16544,-4868,197,-958,-15,0,NULL,NULL,1666596639576,01370022,"2022-10-24,15:31:23",30
4579,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6484,-16502,-3544,-133,279,625,0,NULL,NULL,1666596639691,01370022,"2022-10-24,15:31:23",30
4580,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7616,-21029,-404,-1017,1838,1204,0,NULL,NULL,1666596639815,01370022,"2022-10-24,15:31:23",30
4581,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7259,-16650,-852,-1799,-410,1300,0,NULL,NULL,1666596639957,01370022,"2022-10-24,15:31:23",30
4582,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8660,-11260,-2720,-1379,-975,1452,0,NULL,NULL,1666596640073,01370022,"2022-10-24,15:31:23",30
4583,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7848,-7927,-3582,-582,-212,1136,0,NULL,NULL,1666596640192,01370022,"2022-10-24,15:31:24",30
4584,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7630,-12552,-3202,153,268,-854,0,NULL,NULL,1666596640317,01370022,"2022-10-24,15:31:24",30
4585,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9016,-16821,-1041,932,160,-2240,0,NULL,NULL,1666596640440,01370022,"2022-10-24,15:31:24",30
4586,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7855,-17880,-1297,1262,-186,-1988,0,NULL,NULL,1666596640570,01370022,"2022-10-24,15:31:24",30
4587,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6966,-12421,-2251,582,-345,-537,0,NULL,NULL,1666596640710,01370022,"2022-10-24,15:31:24",30
4588,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5438,-14991,-4196,693,-825,-480,0,NULL,NULL,1666596640828,01370022,"2022-10-24,15:31:24",30
4589,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5119,-15738,-2912,169,-503,-36,0,NULL,NULL,1666596640971,01370022,"2022-10-24,15:31:24",30
4590,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6762,-17500,-1247,-305,578,317,0,NULL,NULL,1666596641086,01370022,"2022-10-24,15:31:24",30
4591,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8814,-18465,406,-572,881,767,0,NULL,NULL,1666596641218,01370022,"2022-10-24,15:31:25",30
4592,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8435,-16801,20,-1078,1132,1010,0,NULL,NULL,1666596641348,01370022,"2022-10-24,15:31:25",30
4593,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-10436,-13169,-2139,-1470,-913,1533,0,NULL,NULL,1666596641491,01370022,"2022-10-24,15:31:25",30
4594,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7087,-8753,-3910,-184,454,1295,0,NULL,NULL,1666596641630,01370022,"2022-10-24,15:31:25",30
4595,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5749,-12505,-5182,462,992,256,0,NULL,NULL,1666596641763,01370022,"2022-10-24,15:31:25",30
4596,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5844,-17806,-4784,1478,715,-1941,0,NULL,NULL,1666596641890,01370022,"2022-10-24,15:31:25",30
4597,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4792,-16808,-4484,1517,-598,-1753,0,NULL,NULL,1666596642003,01370022,"2022-10-24,15:31:25",30
4598,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9725,-16861,1363,982,-436,-800,0,NULL,NULL,1666596642133,01370022,"2022-10-24,15:31:25",30
4599,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4670,-14069,-1189,750,-608,75,0,NULL,NULL,1666596642259,01370022,"2022-10-24,15:31:26",30
4600,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4502,-14707,-803,53,-1205,448,1,NULL,NULL,1666596642401,01370022,"2022-10-24,15:31:26",30
4601,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6064,-19555,-1193,55,-867,341,0,NULL,NULL,1666596642531,01370022,"2022-10-24,15:31:26",30
4602,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6742,-18541,-2988,-843,-979,873,0,NULL,NULL,1666596642664,01370022,"2022-10-24,15:31:26",30
4603,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5954,-18433,-3318,-1757,-1007,772,1,NULL,NULL,1666596642805,01370022,"2022-10-24,15:31:26",30
4604,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9583,-16962,-3634,-1984,-1712,1158,0,NULL,NULL,1666596642923,01370022,"2022-10-24,15:31:26",30
4605,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7430,-9209,-2479,-1751,-1464,1453,0,NULL,NULL,1666596643060,01370022,"2022-10-24,15:31:26",30
4606,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5732,-8082,-3178,-464,489,-227,0,NULL,NULL,1666596643199,01370022,"2022-10-24,15:31:27",30
4607,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-10008,-16372,-1561,-109,3,-1609,0,NULL,NULL,1666596643319,01370022,"2022-10-24,15:31:27",30
4608,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8990,-18744,-2684,850,50,-2398,0,NULL,NULL,1666596643438,01370022,"2022-10-24,15:31:27",30
4609,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8802,-15029,-345,241,-1207,-1091,0,NULL,NULL,1666596643565,01370022,"2022-10-24,15:31:27",30
4610,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7041,-14888,-3029,297,-1413,-979,0,NULL,NULL,1666596643705,01370022,"2022-10-24,15:31:27",30
4611,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7385,-15250,-5890,251,-1005,-451,0,NULL,NULL,1666596643823,01370022,"2022-10-24,15:31:27",30
4612,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8427,-17813,-3320,58,267,516,0,NULL,NULL,1666596643955,01370022,"2022-10-24,15:31:27",30
4613,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7975,-16410,-2054,-98,1047,863,0,NULL,NULL,1666596644081,01370022,"2022-10-24,15:31:27",30
4614,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7953,-19167,-1558,-729,1532,1699,0,NULL,NULL,1666596644207,01370022,"2022-10-24,15:31:28",30
4615,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8919,-15545,-887,-1235,315,1840,0,NULL,NULL,1666596644323,01370022,"2022-10-24,15:31:28",30
4616,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5891,-9293,-2405,-958,-394,1417,0,NULL,NULL,1666596644459,01370022,"2022-10-24,15:31:28",30
4617,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5515,-10160,-3988,315,-20,-400,0,NULL,NULL,1666596644592,01370022,"2022-10-24,15:31:28",30
4618,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8161,-16085,-2873,616,83,-1632,0,NULL,NULL,1666596644720,01370022,"2022-10-24,15:31:28",30
4619,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8240,-17609,-1457,1010,-206,-1863,0,NULL,NULL,1666596644854,01370022,"2022-10-24,15:31:28",30
4620,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7684,-14260,-1031,669,-957,-1065,0,NULL,NULL,1666596644986,01370022,"2022-10-24,15:31:28",30
4621,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8240,-15763,-4920,525,-1065,-915,0,NULL,NULL,1666596645130,01370022,"2022-10-24,15:31:28",30
4622,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9889,-16377,-6095,106,-719,-359,0,NULL,NULL,1666596645242,01370022,"2022-10-24,15:31:29",30
4623,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9987,-15709,-2343,-264,1177,1104,0,NULL,NULL,1666596645366,01370022,"2022-10-24,15:31:29",30
4624,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-12062,-21199,3886,-708,1201,1487,0,NULL,NULL,1666596645509,01370022,"2022-10-24,15:31:29",30
4625,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7752,-18297,-1332,-974,-30,2640,0,NULL,NULL,1666596645630,01370022,"2022-10-24,15:31:29",30
4626,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4968,-9409,-2964,-414,964,1753,0,NULL,NULL,1666596645751,01370022,"2022-10-24,15:31:29",30
4627,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4431,-7514,-3600,23,605,605,0,NULL,NULL,1666596645872,01370022,"2022-10-24,15:31:29",30
4628,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7679,-17712,-3689,990,-51,-2097,0,NULL,NULL,1666596645996,01370022,"2022-10-24,15:31:29",30
4629,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-10183,-20469,-2553,1229,-139,-2155,0,NULL,NULL,1666596646139,01370022,"2022-10-24,15:31:29",30
4630,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8887,-15826,-1200,1061,-480,-1240,0,NULL,NULL,1666596646273,01370022,"2022-10-24,15:31:30",30
4631,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6981,-14094,-392,220,-1477,-714,0,NULL,NULL,1666596646391,01370022,"2022-10-24,15:31:30",30
4632,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9300,-15063,-3107,380,-1037,-780,0,NULL,NULL,1666596646517,01370022,"2022-10-24,15:31:30",30
4633,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9131,-16983,-2298,181,-255,607,0,NULL,NULL,1666596646659,01370022,"2022-10-24,15:31:30",30
4634,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6616,-17354,-2101,-229,430,1340,0,NULL,NULL,1666596646766,01370022,"2022-10-24,15:31:30",30
4635,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9645,-21222,4307,-153,2304,913,0,NULL,NULL,1666596646881,01370022,"2022-10-24,15:31:30",30
4636,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-11405,-17416,3222,-496,360,2025,0,NULL,NULL,1666596647025,01370022,"2022-10-24,15:31:30",30
4637,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7454,-11601,-3089,-421,279,2072,0,NULL,NULL,1666596647144,01370022,"2022-10-24,15:31:30",30
4638,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6168,-8097,-2578,-255,328,465,0,NULL,NULL,1666596647288,01370022,"2022-10-24,15:31:31",30
4639,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7669,-14852,-2060,221,-449,-1656,0,NULL,NULL,1666596647410,01370022,"2022-10-24,15:31:31",30
4640,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7499,-19419,-1993,334,-133,-2383,0,NULL,NULL,1666596647534,01370022,"2022-10-24,15:31:31",30
4641,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6926,-18124,-2446,825,-1390,-1566,0,NULL,NULL,1666596647657,01370022,"2022-10-24,15:31:31",30
4642,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7201,-16545,1958,487,-733,-662,0,NULL,NULL,1666596647771,01370022,"2022-10-24,15:31:31",30
4643,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7349,-15511,-455,843,-753,-632,0,NULL,NULL,1666596647899,01370022,"2022-10-24,15:31:31",30
4644,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6517,-17065,-287,853,-466,99,0,NULL,NULL,1666596648040,01370022,"2022-10-24,15:31:31",30
4645,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4473,-18649,-435,758,-325,452,0,NULL,NULL,1666596648159,01370022,"2022-10-24,15:31:32",30
4646,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-1609,-14623,9798,121,396,848,0,NULL,NULL,1666596648299,01370022,"2022-10-24,15:31:32",30
4647,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4417,-13758,10975,2139,383,707,0,NULL,NULL,1666596648421,01370022,"2022-10-24,15:31:32",30
4648,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-3472,-11081,-2136,2102,2,152,0,NULL,NULL,1666596648539,01370022,"2022-10-24,15:31:32",30
4649,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-15711,-5335,494,-8,540,-1628,0,NULL,NULL,1666596648681,01370022,"2022-10-24,15:31:32",30
4650,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-19647,-14323,5158,-2631,2241,-973,0,NULL,NULL,1666596648804,01370022,"2022-10-24,15:31:32",30
4651,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-10018,-30754,16066,-4244,-596,940,0,NULL,NULL,1666596648935,01370022,"2022-10-24,15:31:32",30
4652,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-453,-16004,-2479,-257,848,2540,0,NULL,NULL,1666596649047,01370022,"2022-10-24,15:31:32",30
4653,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-1676,-11027,-2917,145,841,909,0,NULL,NULL,1666596649165,01370022,"2022-10-24,15:31:33",30
4654,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5464,-13639,-2215,630,-103,-1605,0,NULL,NULL,1666596649282,01370022,"2022-10-24,15:31:33",30
4655,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8502,-18281,-2140,975,99,-2297,0,NULL,NULL,1666596649404,01370022,"2022-10-24,15:31:33",30
4656,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8647,-18849,-2394,1299,-326,-1834,1,NULL,NULL,1666596649535,01370022,"2022-10-24,15:31:33",30
4657,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9143,-15897,-3042,2,-1507,-728,0,NULL,NULL,1666596649658,01370022,"2022-10-24,15:31:33",30
4658,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-10039,-14360,-1817,-178,-581,-244,0,NULL,NULL,1666596649780,01370022,"2022-10-24,15:31:33",30
4659,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9379,-18576,-526,-231,1467,1388,0,NULL,NULL,1666596649901,01370022,"2022-10-24,15:31:33",30
4660,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9044,-20609,-1222,-710,725,2023,0,NULL,NULL,1666596650031,01370022,"2022-10-24,15:31:33",30
4661,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8238,-16071,-3494,-1399,192,2352,0,NULL,NULL,1666596650156,01370022,"2022-10-24,15:31:34",30
4662,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4737,-9873,-3162,-739,187,1129,0,NULL,NULL,1666596650291,01370022,"2022-10-24,15:31:34",30
4663,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7304,-11812,-3667,227,-273,-1404,0,NULL,NULL,1666596650436,01370022,"2022-10-24,15:31:34",30
4664,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8103,-16228,-3471,396,-71,-1860,0,NULL,NULL,1666596650576,01370022,"2022-10-24,15:31:34",30
4665,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7934,-17594,-2935,1232,-890,-2133,0,NULL,NULL,1666596650716,01370022,"2022-10-24,15:31:34",30
4666,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6853,-15783,-2207,828,134,-1190,0,NULL,NULL,1666596650840,01370022,"2022-10-24,15:31:34",30
4667,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8520,-16399,-2759,660,-891,-970,0,NULL,NULL,1666596650976,01370022,"2022-10-24,15:31:34",30
4668,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-9191,-16282,-3219,100,-673,92,1,NULL,NULL,1666596651104,01370022,"2022-10-24,15:31:34",30
4669,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6606,-20094,-1423,-731,997,1698,0,NULL,NULL,1666596651223,01370022,"2022-10-24,15:31:35",30
4670,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-4433,-18217,-1020,-1038,1488,1576,0,NULL,NULL,1666596651344,01370022,"2022-10-24,15:31:35",30
4671,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5196,-16261,14,-1106,713,1153,0,NULL,NULL,1666596651466,01370022,"2022-10-24,15:31:35",30
4672,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-3348,-12011,-2955,-182,-575,-586,0,NULL,NULL,1666596651607,01370022,"2022-10-24,15:31:35",30
4673,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8262,-16253,-1450,-235,-2121,-1413,0,NULL,NULL,1666596651737,01370022,"2022-10-24,15:31:35",30
4674,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8032,-14934,-337,-69,-1715,-1368,0,NULL,NULL,1666596651981,01370022,"2022-10-24,15:31:35",30
4675,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7997,-14554,-793,-520,-2272,-603,1,NULL,NULL,1666596652120,01370022,"2022-10-24,15:31:36",30
4676,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-5992,-13917,-3871,-223,-2071,-390,0,NULL,NULL,1666596652244,01370022,"2022-10-24,15:31:36",30
4677,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-8866,-13735,-4025,-676,-2624,-170,0,NULL,NULL,1666596652355,01370022,"2022-10-24,15:31:36",30
4678,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7213,-13681,-3741,-355,-1108,70,0,NULL,NULL,1666596652480,01370022,"2022-10-24,15:31:36",30
4679,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7298,-15053,-3629,-331,-1124,225,0,NULL,NULL,1666596652595,01370022,"2022-10-24,15:31:36",30
4680,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-6481,-14227,-2422,-145,-697,168,0,NULL,NULL,1666596652734,01370022,"2022-10-24,15:31:36",30
4681,03D2C30A,NULL,NULL,661,NULL,NULL,NULL,-7051,-15760,-1665,-56,33,51,0,NULL,NULL,1666596652865,01370022,"2022-10-24,15:31:36",30
